Sat Jun 10 01:23:23 2017 Train the 3D-ConvNet on UT-Interaction dataset set1 from scratch! 
-------------------------------------------------------------------------
---------------------------- RUN 0 ------------------------------
-------------------------------------------------------------------------
****************************************
current sequence is 1
****************************************
seq1, epoch0, step: 0, training: 0.4375, loss_tr: 20923, loss_t: 17899.6, testing: 0.166667, t2y: 0.5
seq3, epoch1, step: 130, training: 1, loss_tr: 2221.44, loss_t: 1046.31, testing: 0.666667, t2y: 1
seq3, epoch1, step: 140, training: 1, loss_tr: 2904.92, loss_t: 50.7888, testing: 0.722222, t2y: 1
seq3, epoch1, step: 150, training: 0.875, loss_tr: 3197.01, loss_t: 102.053, testing: 0.666667, t2y: 1
seq3, epoch2, step: 160, training: 1, loss_tr: 2901.6, loss_t: 313.482, testing: 0.722222, t2y: 1
seq3, epoch2, step: 170, training: 0.8125, loss_tr: 3678.06, loss_t: 313.482, testing: 0.777778, t2y: 1
seq3, epoch2, step: 180, training: 1, loss_tr: 2551.64, loss_t: 435.042, testing: 0.833333, t2y: 1
seq3, epoch2, step: 190, training: 0.9375, loss_tr: 2426.82, loss_t: 289.737, testing: 0.888889, t2y: 1
seq3, epoch2, step: 200, training: 1, loss_tr: 1484, loss_t: 938.829, testing: 0.833333, t2y: 1
seq3, epoch2, step: 210, training: 0.9375, loss_tr: 1668.58, loss_t: 766.005, testing: 0.888889, t2y: 1
seq3, epoch2, step: 220, training: 0.75, loss_tr: 1686.75, loss_t: 790.149, testing: 0.833333, t2y: 1
seq3, epoch2, step: 230, training: 1, loss_tr: 1037.47, loss_t: 363.523, testing: 0.777778, t2y: 1
seq3, epoch3, step: 240, training: 0.9375, loss_tr: 1268.69, loss_t: 522.308, testing: 0.722222, t2y: 1
seq3, epoch3, step: 250, training: 0.9375, loss_tr: 935.699, loss_t: 381.251, testing: 0.833333, t2y: 1
seq3, epoch3, step: 260, training: 1, loss_tr: 1628.49, loss_t: 238.392, testing: 0.888889, t2y: 1
seq3, epoch3, step: 270, training: 1, loss_tr: 925.915, loss_t: 83.0946, testing: 0.888889, t2y: 1
seq3, epoch3, step: 280, training: 1, loss_tr: 904.726, loss_t: 118.587, testing: 0.833333, t2y: 1
seq3, epoch3, step: 290, training: 1, loss_tr: 174.568, loss_t: 297.248, testing: 0.833333, t2y: 1
seq3, epoch3, step: 300, training: 1, loss_tr: 127.058, loss_t: 293.761, testing: 0.888889, t2y: 1
seq3, epoch3, step: 310, training: 0.9375, loss_tr: 151.956, loss_t: 258.269, testing: 0.944444, t2y: 1
seq3, epoch4, step: 320, training: 1, loss_tr: 182.96, loss_t: 0, testing: 1, t2y: 1
seq3, epoch4, step: 330, training: 1, loss_tr: 412.706, loss_t: 0, testing: 0.944444, t2y: 1
seq3, epoch4, step: 340, training: 1, loss_tr: 919.847, loss_t: 145.094, testing: 0.833333, t2y: 1
seq3, epoch4, step: 350, training: 1, loss_tr: 1105.31, loss_t: 169.269, testing: 0.777778, t2y: 1
seq3, epoch4, step: 360, training: 1, loss_tr: 858.764, loss_t: 169.269, testing: 0.833333, t2y: 1
seq3, epoch4, step: 370, training: 0.9375, loss_tr: 537.056, loss_t: 24.1753, testing: 0.888889, t2y: 1
seq3, epoch4, step: 380, training: 1, loss_tr: 282.014, loss_t: 0, testing: 0.888889, t2y: 1
seq3, epoch4, step: 390, training: 1, loss_tr: 290.965, loss_t: 0, testing: 0.888889, t2y: 1
seq3, epoch5, step: 400, training: 1, loss_tr: 138.244, loss_t: 0, testing: 0.944444, t2y: 1
seq3, epoch5, step: 410, training: 1, loss_tr: 138.244, loss_t: 25.3144, testing: 1, t2y: 1
seq3, epoch5, step: 420, training: 1, loss_tr: 268.671, loss_t: 25.3144, testing: 0.944444, t2y: 1
seq3, epoch5, step: 430, training: 1, loss_tr: 215.948, loss_t: 79.0412, testing: 0.833333, t2y: 1
seq3, epoch5, step: 440, training: 1, loss_tr: 215.948, loss_t: 244.955, testing: 0.777778, t2y: 1
seq3, epoch5, step: 450, training: 1, loss_tr: 521.326, loss_t: 448.059, testing: 0.777778, t2y: 1
seq3, epoch5, step: 460, training: 1, loss_tr: 444.755, loss_t: 589.54, testing: 0.833333, t2y: 1
seq3, epoch5, step: 470, training: 0.9375, loss_tr: 641.833, loss_t: 586.577, testing: 0.833333, t2y: 1
seq3, epoch6, step: 480, training: 1, loss_tr: 197.077, loss_t: 551.452, testing: 0.833333, t2y: 1
seq3, epoch6, step: 490, training: 1, loss_tr: 209.777, loss_t: 496.351, testing: 0.833333, t2y: 1
seq3, epoch6, step: 500, training: 1, loss_tr: 12.6995, loss_t: 448.75, testing: 0.833333, t2y: 1
seq3, epoch6, step: 510, training: 1, loss_tr: 68.3553, loss_t: 525.783, testing: 0.833333, t2y: 1
 
The list of Classification Accuracy: [1.0, 0.66666666666666663, 0.83333333333333337]
 [1.0, 0.83333333333333337, 1.0]
 Mean Classification Accuracy is 0.833333333333, and top2 mean accuracy is 0.944444444444
__________________________________________________________________________________________________
 
-------------------------------------------------------------------------
---------------------------- RUN 9 ------------------------------
-------------------------------------------------------------------------
****************************************
current sequence is 1
****************************************
seq1, epoch0, step: 0, training: 0.375, loss_tr: 19729.4, loss_t: 15748.1, testing: 0.166667, t2y: 0.5
seq1, epoch0, step: 10, training: 0.4375, loss_tr: 20354.2, loss_t: 15182.6, testing: 0.222222, t2y: 0.5
seq1, epoch0, step: 20, training: 0.375, loss_tr: 19469.1, loss_t: 12198.4, testing: 0.222222, t2y: 0.5
seq1, epoch0, step: 30, training: 0.5, loss_tr: 15880.4, loss_t: 9029.52, testing: 0.333333, t2y: 0.666667
seq1, epoch0, step: 40, training: 0.625, loss_tr: 13467.6, loss_t: 7199.22, testing: 0.333333, t2y: 0.666667
seq1, epoch0, step: 50, training: 0.6875, loss_tr: 10900.4, loss_t: 5477.97, testing: 0.5, t2y: 0.833333
seq1, epoch0, step: 60, training: 0.6875, loss_tr: 9571.63, loss_t: 3494.69, testing: 0.611111, t2y: 1
seq1, epoch0, step: 70, training: 0.625, loss_tr: 9266.43, loss_t: 1274.93, testing: 0.722222, t2y: 0.833333
seq1, epoch1, step: 80, training: 0.9375, loss_tr: 8396.7, loss_t: 1190.34, testing: 0.777778, t2y: 0.833333
seq1, epoch1, step: 90, training: 0.875, loss_tr: 7768.35, loss_t: 2120.82, testing: 0.666667, t2y: 0.833333
seq1, epoch1, step: 100, training: 0.8125, loss_tr: 5275.2, loss_t: 1486.99, testing: 0.722222, t2y: 1
seq1, epoch1, step: 110, training: 0.875, loss_tr: 3537.56, loss_t: 1052.54, testing: 0.666667, t2y: 1
seq1, epoch1, step: 120, training: 0.9375, loss_tr: 3673.65, loss_t: 24.8999, testing: 0.833333, t2y: 1
seq1, epoch1, step: 130, training: 0.8125, loss_tr: 2599.76, loss_t: 473.272, testing: 0.833333, t2y: 1
seq1, epoch1, step: 140, training: 0.75, loss_tr: 3524.16, loss_t: 859.269, testing: 0.888889, t2y: 0.833333
seq1, epoch1, step: 150, training: 0.75, loss_tr: 3312.26, loss_t: 1166.8, testing: 0.722222, t2y: 1
seq1, epoch2, step: 160, training: 0.8125, loss_tr: 3323.3, loss_t: 1338.76, testing: 0.722222, t2y: 0.833333
seq1, epoch2, step: 170, training: 0.9375, loss_tr: 2222.53, loss_t: 927.86, testing: 0.777778, t2y: 1
seq1, epoch2, step: 180, training: 1, loss_tr: 1952.44, loss_t: 664.071, testing: 0.888889, t2y: 1
seq1, epoch2, step: 190, training: 0.875, loss_tr: 1473.42, loss_t: 43.7417, testing: 0.944444, t2y: 1
seq1, epoch2, step: 200, training: 1, loss_tr: 1540.9, loss_t: 43.7417, testing: 0.944444, t2y: 1
seq1, epoch2, step: 210, training: 0.9375, loss_tr: 941.707, loss_t: 0, testing: 1, t2y: 1
seq1, epoch2, step: 220, training: 1, loss_tr: 519.675, loss_t: 0, testing: 1, t2y: 1
seq1, epoch2, step: 230, training: 0.9375, loss_tr: 457.282, loss_t: 0, testing: 1, t2y: 1
seq1, epoch3, step: 240, training: 1, loss_tr: 541.595, loss_t: 0, testing: 1, t2y: 1
seq1, epoch3, step: 250, training: 0.9375, loss_tr: 970.039, loss_t: 0, testing: 1, t2y: 1
seq1, epoch3, step: 260, training: 1, loss_tr: 1076.98, loss_t: 0, testing: 1, t2y: 1
seq1, epoch3, step: 270, training: 1, loss_tr: 1637.99, loss_t: 0, testing: 1, t2y: 1
seq1, epoch3, step: 280, training: 0.875, loss_tr: 1406.65, loss_t: 0, testing: 1, t2y: 1
seq1, epoch3, step: 290, training: 1, loss_tr: 1057.04, loss_t: 0, testing: 1, t2y: 1
seq1, epoch3, step: 300, training: 1, loss_tr: 592.993, loss_t: 0, testing: 1, t2y: 1
seq1, epoch3, step: 310, training: 0.9375, loss_tr: 749.582, loss_t: 0, testing: 1, t2y: 1
seq1, epoch4, step: 320, training: 1, loss_tr: 943.978, loss_t: 0, testing: 1, t2y: 1
seq1, epoch4, step: 330, training: 1, loss_tr: 736.301, loss_t: 0, testing: 1, t2y: 1
seq1, epoch4, step: 340, training: 0.9375, loss_tr: 980.715, loss_t: 0, testing: 1, t2y: 1
seq1, epoch4, step: 350, training: 1, loss_tr: 974.591, loss_t: 0, testing: 1, t2y: 1
seq1, epoch4, step: 360, training: 1, loss_tr: 1040.39, loss_t: 0, testing: 1, t2y: 1
seq1, epoch4, step: 370, training: 1, loss_tr: 486.421, loss_t: 0, testing: 1, t2y: 1
seq1, epoch4, step: 380, training: 1, loss_tr: 249.184, loss_t: 0, testing: 1, t2y: 1
seq1, epoch4, step: 390, training: 0.9375, loss_tr: 124.245, loss_t: 0, testing: 1, t2y: 1
seq1, epoch5, step: 400, training: 1, loss_tr: 237.024, loss_t: 0, testing: 1, t2y: 1
seq1, epoch5, step: 410, training: 1, loss_tr: 354.294, loss_t: 0, testing: 1, t2y: 1
seq1, epoch5, step: 420, training: 1, loss_tr: 354.294, loss_t: 0, testing: 1, t2y: 1
seq1, epoch5, step: 430, training: 0.9375, loss_tr: 378.188, loss_t: 0, testing: 1, t2y: 1
seq1, epoch5, step: 440, training: 1, loss_tr: 362.552, loss_t: 0, testing: 1, t2y: 1
seq1, epoch5, step: 450, training: 1, loss_tr: 523.799, loss_t: 0, testing: 1, t2y: 1
seq1, epoch5, step: 460, training: 1, loss_tr: 524.957, loss_t: 0, testing: 1, t2y: 1
seq1, epoch5, step: 470, training: 1, loss_tr: 369.466, loss_t: 0, testing: 1, t2y: 1
seq1, epoch6, step: 480, training: 1, loss_tr: 208.22, loss_t: 0, testing: 1, t2y: 1
seq1, epoch6, step: 490, training: 1, loss_tr: 0, loss_t: 0, testing: 1, t2y: 1
seq1, epoch6, step: 500, training: 1, loss_tr: 0, loss_t: 0, testing: 1, t2y: 1
seq1, epoch6, step: 510, training: 1, loss_tr: 0, loss_t: 0, testing: 1, t2y: 1
 
****************************************
current sequence is 2
****************************************
seq2, epoch0, step: 0, training: 0.25, loss_tr: 7679.1, loss_t: 20013.9, testing: 0.166667, t2y: 0.333333
seq2, epoch0, step: 10, training: 0.25, loss_tr: 10633.8, loss_t: 19289.6, testing: 0.166667, t2y: 0.666667
seq2, epoch0, step: 20, training: 0.25, loss_tr: 12691, loss_t: 16097.2, testing: 0.222222, t2y: 0.5
seq2, epoch0, step: 30, training: 0.625, loss_tr: 16803.5, loss_t: 11031.4, testing: 0.277778, t2y: 0.666667
seq2, epoch0, step: 40, training: 0.4375, loss_tr: 15800.7, loss_t: 8622.9, testing: 0.388889, t2y: 0.833333
seq2, epoch0, step: 50, training: 0.4375, loss_tr: 16274.9, loss_t: 7623.51, testing: 0.388889, t2y: 0.833333
seq2, epoch0, step: 60, training: 0.875, loss_tr: 12189.9, loss_t: 6118.33, testing: 0.555556, t2y: 0.833333
seq2, epoch0, step: 70, training: 0.875, loss_tr: 8454.24, loss_t: 2707.49, testing: 0.611111, t2y: 1
seq2, epoch1, step: 80, training: 0.875, loss_tr: 4838.97, loss_t: 325.644, testing: 0.666667, t2y: 0.833333
seq2, epoch1, step: 90, training: 0.9375, loss_tr: 3730.26, loss_t: 781.226, testing: 0.611111, t2y: 1
seq2, epoch1, step: 100, training: 0.8125, loss_tr: 5145.01, loss_t: 1337.71, testing: 0.611111, t2y: 0.666667
seq2, epoch1, step: 110, training: 0.8125, loss_tr: 5042, loss_t: 1331.31, testing: 0.722222, t2y: 1
seq2, epoch1, step: 120, training: 0.8125, loss_tr: 4263.22, loss_t: 1236.56, testing: 0.666667, t2y: 0.833333
seq2, epoch1, step: 130, training: 0.8125, loss_tr: 3043.84, loss_t: 689.665, testing: 0.666667, t2y: 0.666667
seq2, epoch1, step: 140, training: 0.9375, loss_tr: 2465.57, loss_t: 945.23, testing: 0.555556, t2y: 1
seq2, epoch1, step: 150, training: 0.875, loss_tr: 2199.24, loss_t: 709.59, testing: 0.611111, t2y: 1
seq2, epoch2, step: 160, training: 0.9375, loss_tr: 1388.03, loss_t: 1022.71, testing: 0.611111, t2y: 0.833333
seq2, epoch2, step: 170, training: 0.8125, loss_tr: 1163.71, loss_t: 1107.44, testing: 0.666667, t2y: 1
seq2, epoch2, step: 180, training: 0.9375, loss_tr: 730.348, loss_t: 1006.71, testing: 0.666667, t2y: 1
seq2, epoch2, step: 190, training: 0.9375, loss_tr: 1034.18, loss_t: 976.735, testing: 0.555556, t2y: 0.666667
seq2, epoch2, step: 200, training: 1, loss_tr: 979.632, loss_t: 794.022, testing: 0.555556, t2y: 0.833333
seq2, epoch2, step: 210, training: 0.9375, loss_tr: 1176.8, loss_t: 669.241, testing: 0.555556, t2y: 1
seq2, epoch2, step: 220, training: 0.9375, loss_tr: 1118.27, loss_t: 602.413, testing: 0.666667, t2y: 0.833333
seq2, epoch2, step: 230, training: 1, loss_tr: 1007.79, loss_t: 353.642, testing: 0.777778, t2y: 1
seq2, epoch3, step: 240, training: 0.875, loss_tr: 1070.04, loss_t: 515.235, testing: 0.833333, t2y: 1
seq2, epoch3, step: 250, training: 0.9375, loss_tr: 964.963, loss_t: 162.052, testing: 0.888889, t2y: 1
seq2, epoch3, step: 260, training: 0.9375, loss_tr: 1151.83, loss_t: 165.442, testing: 0.833333, t2y: 1
seq2, epoch3, step: 270, training: 0.9375, loss_tr: 1130.17, loss_t: 176.045, testing: 0.777778, t2y: 1
seq2, epoch3, step: 280, training: 1, loss_tr: 1036.6, loss_t: 401.301, testing: 0.722222, t2y: 1
seq2, epoch3, step: 290, training: 1, loss_tr: 842.149, loss_t: 535.79, testing: 0.722222, t2y: 1
seq2, epoch3, step: 300, training: 0.9375, loss_tr: 812.192, loss_t: 363.594, testing: 0.777778, t2y: 1
seq2, epoch3, step: 310, training: 0.8125, loss_tr: 1135.57, loss_t: 255.285, testing: 0.833333, t2y: 0.833333
seq2, epoch4, step: 320, training: 1, loss_tr: 861.453, loss_t: 117.407, testing: 0.888889, t2y: 1
seq2, epoch4, step: 330, training: 0.9375, loss_tr: 653.646, loss_t: 117.407, testing: 0.888889, t2y: 1
seq2, epoch4, step: 340, training: 0.75, loss_tr: 227.385, loss_t: 111.819, testing: 0.888889, t2y: 1
seq2, epoch4, step: 350, training: 0.875, loss_tr: 496.672, loss_t: 185.484, testing: 0.833333, t2y: 1
seq2, epoch4, step: 360, training: 1, loss_tr: 647.15, loss_t: 476.969, testing: 0.833333, t2y: 0.833333
seq2, epoch4, step: 370, training: 1, loss_tr: 754.883, loss_t: 574.003, testing: 0.833333, t2y: 0.833333
seq2, epoch4, step: 380, training: 0.9375, loss_tr: 362.118, loss_t: 535.151, testing: 0.833333, t2y: 1
seq2, epoch4, step: 390, training: 1, loss_tr: 309.367, loss_t: 256.729, testing: 0.833333, t2y: 1
seq2, epoch5, step: 400, training: 1, loss_tr: 129.884, loss_t: 184.958, testing: 0.833333, t2y: 1
seq2, epoch5, step: 410, training: 1, loss_tr: 188.561, loss_t: 533.284, testing: 0.833333, t2y: 0.833333
seq2, epoch5, step: 420, training: 1, loss_tr: 274.569, loss_t: 675.454, testing: 0.833333, t2y: 1
seq2, epoch5, step: 430, training: 1, loss_tr: 277.771, loss_t: 555.545, testing: 0.833333, t2y: 1
seq2, epoch5, step: 440, training: 1, loss_tr: 248.506, loss_t: 257.618, testing: 0.833333, t2y: 1
seq2, epoch5, step: 450, training: 1, loss_tr: 228.59, loss_t: 174.62, testing: 0.833333, t2y: 1
seq2, epoch5, step: 460, training: 1, loss_tr: 193.231, loss_t: 225.881, testing: 0.833333, t2y: 1
seq2, epoch5, step: 470, training: 1, loss_tr: 254.223, loss_t: 220.255, testing: 0.833333, t2y: 1
seq2, epoch6, step: 480, training: 0.9375, loss_tr: 201.044, loss_t: 241.628, testing: 0.833333, t2y: 1
seq2, epoch6, step: 490, training: 1, loss_tr: 239.909, loss_t: 179.816, testing: 0.888889, t2y: 1
seq2, epoch6, step: 500, training: 1, loss_tr: 149.505, loss_t: 100.232, testing: 0.944444, t2y: 1
seq2, epoch6, step: 510, training: 1, loss_tr: 64.3483, loss_t: 6.6233, testing: 1, t2y: 1
 
****************************************
current sequence is 3
****************************************
seq3, epoch0, step: 0, training: 0.5, loss_tr: 20117.5, loss_t: 7506.2, testing: 0.166667, t2y: 0.333333
seq3, epoch0, step: 10, training: 0.1875, loss_tr: 21760.4, loss_t: 9613.06, testing: 0.166667, t2y: 0.5
seq3, epoch0, step: 20, training: 0.4375, loss_tr: 20098.9, loss_t: 8698.27, testing: 0.222222, t2y: 0.833333
seq3, epoch0, step: 30, training: 0.75, loss_tr: 19480, loss_t: 7715.82, testing: 0.333333, t2y: 0.666667
seq3, epoch0, step: 40, training: 0.5, loss_tr: 15998, loss_t: 5144.9, testing: 0.388889, t2y: 0.666667
seq3, epoch0, step: 50, training: 0.4375, loss_tr: 14997.8, loss_t: 6393.82, testing: 0.444444, t2y: 0.5
seq3, epoch0, step: 60, training: 0.8125, loss_tr: 10862, loss_t: 5879.93, testing: 0.444444, t2y: 0.833333
seq3, epoch0, step: 70, training: 0.75, loss_tr: 9754.55, loss_t: 4727.37, testing: 0.5, t2y: 0.666667
seq3, epoch1, step: 80, training: 0.875, loss_tr: 7452.02, loss_t: 3641.67, testing: 0.5, t2y: 0.666667
seq3, epoch1, step: 90, training: 0.8125, loss_tr: 6238.74, loss_t: 3700.83, testing: 0.444444, t2y: 0.833333
seq3, epoch1, step: 100, training: 0.6875, loss_tr: 4850.74, loss_t: 3885.27, testing: 0.444444, t2y: 0.5
seq3, epoch1, step: 110, training: 0.875, loss_tr: 5394.1, loss_t: 3373.1, testing: 0.388889, t2y: 0.833333
seq3, epoch1, step: 120, training: 0.8125, loss_tr: 5429.23, loss_t: 3725.09, testing: 0.5, t2y: 0.833333
seq3, epoch1, step: 130, training: 0.8125, loss_tr: 3541.89, loss_t: 4570.81, testing: 0.5, t2y: 0.666667
seq3, epoch1, step: 140, training: 1, loss_tr: 2332.1, loss_t: 4184.78, testing: 0.555556, t2y: 0.666667
seq3, epoch1, step: 150, training: 0.9375, loss_tr: 1871.28, loss_t: 4398.73, testing: 0.555556, t2y: 0.666667
seq3, epoch2, step: 160, training: 0.875, loss_tr: 1902.96, loss_t: 3261.66, testing: 0.5, t2y: 0.5
seq3, epoch2, step: 170, training: 0.8125, loss_tr: 1236.7, loss_t: 3310.24, testing: 0.5, t2y: 0.666667
seq3, epoch2, step: 180, training: 1, loss_tr: 1955.59, loss_t: 3648.42, testing: 0.444444, t2y: 0.666667
seq3, epoch2, step: 190, training: 1, loss_tr: 2209.18, loss_t: 4110.28, testing: 0.555556, t2y: 0.833333
seq3, epoch2, step: 200, training: 1, loss_tr: 2024.04, loss_t: 3926.12, testing: 0.555556, t2y: 0.833333
seq3, epoch2, step: 210, training: 0.9375, loss_tr: 1450.5, loss_t: 2683.5, testing: 0.555556, t2y: 0.833333
seq3, epoch2, step: 220, training: 0.8125, loss_tr: 979.125, loss_t: 1904.79, testing: 0.5, t2y: 0.833333
seq3, epoch2, step: 230, training: 1, loss_tr: 1351.95, loss_t: 1942.62, testing: 0.555556, t2y: 0.666667
seq3, epoch3, step: 240, training: 0.9375, loss_tr: 1123.83, loss_t: 2347.76, testing: 0.611111, t2y: 0.833333
seq3, epoch3, step: 250, training: 0.9375, loss_tr: 1053.41, loss_t: 2054.31, testing: 0.666667, t2y: 0.666667
seq3, epoch3, step: 260, training: 1, loss_tr: 670.852, loss_t: 1529.48, testing: 0.666667, t2y: 0.666667
seq3, epoch3, step: 270, training: 1, loss_tr: 1129.65, loss_t: 582.098, testing: 0.666667, t2y: 1
seq3, epoch3, step: 280, training: 0.9375, loss_tr: 1228.6, loss_t: 774.875, testing: 0.666667, t2y: 0.833333
seq3, epoch3, step: 290, training: 1, loss_tr: 1127.14, loss_t: 1498.57, testing: 0.611111, t2y: 0.833333
seq3, epoch3, step: 300, training: 1, loss_tr: 551.817, loss_t: 1969.12, testing: 0.555556, t2y: 0.666667
seq3, epoch3, step: 310, training: 0.9375, loss_tr: 323.87, loss_t: 2253.8, testing: 0.555556, t2y: 0.666667
seq3, epoch4, step: 320, training: 1, loss_tr: 396.408, loss_t: 1846.16, testing: 0.611111, t2y: 0.666667
seq3, epoch4, step: 330, training: 1, loss_tr: 333.616, loss_t: 1568.81, testing: 0.666667, t2y: 0.833333
seq3, epoch4, step: 340, training: 1, loss_tr: 235.305, loss_t: 1642.74, testing: 0.611111, t2y: 0.833333
seq3, epoch4, step: 350, training: 1, loss_tr: 130.672, loss_t: 2150.43, testing: 0.555556, t2y: 0.666667
seq3, epoch4, step: 360, training: 1, loss_tr: 91.9155, loss_t: 2857.78, testing: 0.5, t2y: 0.666667
seq3, epoch4, step: 370, training: 1, loss_tr: 254.359, loss_t: 2666.51, testing: 0.611111, t2y: 0.833333
seq3, epoch4, step: 380, training: 1, loss_tr: 787.288, loss_t: 2113.18, testing: 0.666667, t2y: 0.833333
seq3, epoch4, step: 390, training: 1, loss_tr: 847.908, loss_t: 2079.11, testing: 0.666667, t2y: 0.666667
seq3, epoch5, step: 400, training: 1, loss_tr: 685.464, loss_t: 2414.83, testing: 0.611111, t2y: 0.666667
seq3, epoch5, step: 410, training: 0.9375, loss_tr: 72.0646, loss_t: 2545.94, testing: 0.611111, t2y: 0.833333
seq3, epoch5, step: 420, training: 1, loss_tr: 194.548, loss_t: 1941.85, testing: 0.666667, t2y: 0.666667
seq3, epoch5, step: 430, training: 1, loss_tr: 194.548, loss_t: 1480.9, testing: 0.722222, t2y: 0.833333
seq3, epoch5, step: 440, training: 1, loss_tr: 235.089, loss_t: 1518.16, testing: 0.722222, t2y: 0.833333
seq3, epoch5, step: 450, training: 1, loss_tr: 191.615, loss_t: 2292.95, testing: 0.666667, t2y: 0.833333
seq3, epoch5, step: 460, training: 1, loss_tr: 229.267, loss_t: 3062.96, testing: 0.555556, t2y: 0.833333
seq3, epoch5, step: 470, training: 1, loss_tr: 188.727, loss_t: 3342.55, testing: 0.555556, t2y: 0.833333
seq3, epoch6, step: 480, training: 1, loss_tr: 37.652, loss_t: 2746.73, testing: 0.611111, t2y: 0.833333
seq3, epoch6, step: 490, training: 1, loss_tr: 41.4629, loss_t: 2152.29, testing: 0.722222, t2y: 0.833333
seq3, epoch6, step: 500, training: 1, loss_tr: 94.1303, loss_t: 1789.2, testing: 0.777778, t2y: 0.833333
seq3, epoch6, step: 510, training: 1, loss_tr: 281.707, loss_t: 1742.13, testing: 0.833333, t2y: 0.833333
 
The list of Classification Accuracy: [1.0, 1.0, 0.83333333333333337]
 [1.0, 1.0, 0.83333333333333337]
 Mean Classification Accuracy is 0.944444444444, and top2 mean accuracy is 0.944444444444
__________________________________________________________________________________________________
 
